stamp,angular_velocity/x,angular_velocity/y,angular_velocity/z,linear_acceleration/x,linear_acceleration/y,linear_acceleration/z,pitch_deg,roll_deg,orientation/w,orientation/x,orientation/y,yaw_deg,orientation/z
1686731153.34135,0,-0.000001018,0,-0.000003904,0,9.80000322,0.000022826,0,1,0,0.000000199,0,0
1686731153.38029,0,-0.000001073,0,-0.000003492,0,9.800003394,0.000020414,0,1,0,0.000000178,0,0
1686731153.42101,0,-0.00000113,0,-0.000003058,0,9.800003572,0.000017879,0,1,0,0.000000156,0,0
1686731153.46083,0,-0.000001159,0,-0.000002608,0,9.800003667,0.000015248,0,1,0,0.000000133,0,0
1686731153.50078,0,-0.000001131,0,-0.000002159,0,9.800003575,0.000012624,0,1,0,0.00000011,0,0
1686731153.54091,0,-0.000001113,0,-0.00000172,0,9.800003518,0.000010058,0,1,0,0.000000088,0,0
1686731153.58106,0,-0.000001104,0,-0.000001286,0,9.800003491,0.000007521,0,1,0,0.000000066,0,0
1686731153.6209,0,-0.000000977,0,-0.000000881,0,9.800003089,0.000005151,0,1,0,0.000000045,0,0
1686731153.66025,0,-0.000000904,0,-0.000000516,0,9.800002857,0.000003017,0,1,0,0.000000026,0,0
1686731153.70024,0,-0.000000764,0,-0.000000193,0,9.800002417,0.000001126,0,1,0,0.00000001,0,0
1686731153.74015,0,-0.000000687,0,0.000000088,0,9.800002173,-0.000000516,0,1,0,-0.000000004,0,0
1686731153.78091,0,-0.00000065,0,0.000000348,0,9.800002055,-0.000002037,0,1,0,-0.000000018,0,0
1686731153.82029,0,-0.000000485,0,0.000000568,0,9.800001535,-0.000003318,0,1,0,-0.000000029,0,0
1686731153.86095,0,-0.000000392,0,0.000000735,0,9.800001239,-0.000004297,0,1,0,-0.000000037,0,0
1686731153.90025,0,-0.000000257,0,0.000000858,0,9.800000813,-0.000005019,0,1,0,-0.000000044,0,0
1686731153.94128,0,-0.000000183,0,0.000000941,0,9.80000058,-0.000005503,0,1,0,-0.000000048,0,0
1686731153.98024,0,-0.000000148,0,0.000001004,0,9.800000468,-0.000005873,0,1,0,-0.000000051,0,0
1686731154.0208,0,-0.000000035,0,0.000001038,0,9.800000111,-0.000006068,0,1,0,-0.000000053,0,0
1686731154.06154,0,0.000000028,0,0.000001036,0,9.79999991,-0.000006058,0,1,0,-0.000000053,0,0
1686731154.10011,0,0.000000103,0,0.000001008,0,9.799999673,-0.000005894,0,1,0,-0.000000051,0,0
1686731154.14019,0,0.000000144,0,0.000000958,0,9.799999545,-0.000005599,0,1,0,-0.000000049,0,0
1686731154.18121,0,0.000000163,0,0.000000897,0,9.799999484,-0.000005242,0,1,0,-0.000000046,0,0
1686731154.22071,0,0.000000202,0,0.000000824,0,9.799999361,-0.000004817,0,1,0,-0.000000042,0,0
1686731154.26126,0,0.000000224,0,0.000000739,0,9.799999293,-0.000004323,0,1,0,-0.000000038,0,0
1686731154.30078,0,0.000000079,0,-21.987890244,0,9.799999843,-0.000003993,0,1,0,-0.000000035,0,0
1686731154.34092,0,-0.480904307,0,15.539470327,0,11.100918075,-0.549343921,0,0.999988509,0,-0.004793912,0,0
1686731154.38104,0,-0.871574459,0,4.868252806,0,12.441788331,-2.201326334,0,0.99981549,0,-0.019209015,0,0
1686731154.42087,0,-1.062255009,0,1.941502915,0,13.095775647,-4.472239348,0,0.999238518,0,-0.039017744,0,0
1686731154.46082,0,-1.149270668,0,1.499703768,0,13.351408554,-7.031630165,0,0.998117909,0,-0.061324048,0,0
1686731154.50031,0,-1.189279541,0,1.730948685,0,13.417662423,-9.722857728,0,0.996402573,0,-0.084746171,0,0
1686731154.54099,0,-0.970283497,0,2.086498537,0,12.647274992,-12.178164749,0,0.994358175,0,-0.1060746,0,0
1686731154.5801,0,-0.841412463,0,2.411873886,0,12.160470215,-14.218237333,0,0.992312254,0,-0.123759406,0,0
1686731154.62087,0,-0.672574003,0,2.6900844,0,11.550750343,-15.924701931,0,0.990359306,0,-0.138522366,0,0
1686731154.66013,0,-0.580831779,0,2.920357749,0,11.19160149,-17.335372157,0,0.988579038,0,-0.150703301,0,0
1686731154.70076,0,-0.536640214,0,3.12645545,0,10.984940645,-18.603556075,0,0.986850701,0,-0.161634446,0,0
1686731154.7408,0,-0.346297856,0,3.286126194,0,10.327722332,-19.591815521,0,0.985420053,0,-0.170139118,0,0
1686731154.78013,0,-0.238128474,0,3.388951453,0,9.948409859,-20.231301984,0,0.98445524,0,-0.175635648,0,0
1686731154.82092,0,-0.096613289,0,3.446615131,0,9.479440472,-20.591041979,0,0.983899013,0,-0.178725301,0,0
1686731154.86075,0,-0.019729888,0,3.464515262,0,9.229568494,-20.702884256,0,0.983724107,0,-0.179685509,0,0
1686731154.90014,0,0.01730282,0,3.463304809,0,9.112918071,-20.695320463,0,0.983735965,0,-0.179620576,0,0
1686731154.94103,0,0.116289517,0,3.436649109,0,8.809920256,-20.528819494,0,0.983995914,0,-0.178191024,0,0
1686731154.98008,0,0.171881963,0,3.38120452,0,8.654692643,-20.183069688,0,0.984529079,0,-0.175221269,0,0
1686731155.01813,0,0.234840346,0,3.304461109,0,8.483448786,-19.705760324,0,0.985250387,0,-0.171118892,0,0
1686731155.05901,0,0.268693832,0,3.209853931,0,8.409734365,-19.119295772,0,0.986113244,0,-0.166074291,0,0
1686731155.09935,0,0.285000139,0,3.106382596,0,8.393393356,-18.4802541,0,0.98702405,0,-0.160572488,0,0
1686731155.1397,0,0.326702598,0,2.991511547,0,8.299123991,-17.773583003,0,0.987995505,0,-0.154482626,0,0
1686731155.17983,0,0.350090174,0,2.863852728,0,8.26512912,-16.991502361,0,0.989026822,0,-0.147736069,0,0
1686731155.22098,0,0.379278204,0,2.726014005,0,8.213844277,-16.150698431,0,0.990084187,0,-0.140475274,0,0
1686731155.26093,0,0.395084995,0,2.579179163,0,8.205145541,-15.258927993,0,0.991147397,0,-0.132766099,0,0
1686731155.30019,0,0.402698695,0,2.427651679,0,8.221106367,-14.342608374,0,0.992177348,0,-0.124836331,0,0
1686731155.34081,0,0.424784077,0,2.269705935,0,8.190257428,-13.391444617,0,0.993179357,0,-0.116596587,0,0
1686731155.38107,0,0.437218,0,2.104437884,0,8.188776649,-12.400189629,0,0.994150785,0,-0.108001001,0,0
1686731155.42022,0,0.44946784,0,1.9339901,0,8.185930257,-11.3817989,0,0.995071333,0,-0.099161699,0,0
1686731155.46094,0,0.455978757,0,1.759399031,0,8.198842135,-10.342414741,0,0.995929818,0,-0.090132111,0,0
1686731155.50006,0,0.459114888,0,1.58252214,0,8.219532929,-9.292918617,0,0.99671352,0,-0.081007154,0,0
1686731155.54087,0,0.454160059,0,1.405657671,0,8.262486014,-8.246632515,0,0.997411605,0,-0.071903342,0,0
1686731155.5808,0,0.451142993,0,1.229975242,0,8.295868546,-7.210074468,0,0.998021204,0,-0.062878262,0,0
1686731155.62034,0,0.43394267,0,1.058033766,0,8.370471328,-6.197883348,0,0.998537669,0,-0.054060369,0,0
1686731155.66025,0,0.424122203,0,0.89115577,0,8.418205427,-5.217356783,0,0.998963687,0,-0.045514298,0,0
1686731155.70091,0,0.419391951,0,0.726618363,0,8.446791617,-4.252082172,0,0.999311636,0,-0.037097902,0,0
1686731155.74002,0,0.379216792,0,0.571216957,0,8.584149659,-3.341518492,0,0.99957487,0,-0.029156117,0,0
1686731155.78052,0,0.356170089,0,0.428369721,0,8.664324532,-2.505265268,0,0.999761024,0,-0.021860822,0,0
1686731155.82102,0,0.31214734,0,0.298585376,0,8.808353751,-1.745952019,0,0.99988393,0,-0.015235716,0,0
1686731155.86014,0,0.287732475,0,0.1822112,0,8.888415951,-1.065360645,0,0.999956783,0,-0.009296892,0,0
1686731155.90102,0,0.275972498,0,0.072296767,0,8.927031657,-0.422687469,0,0.999993197,0,-0.003688636,0,0
1686731155.94023,0,0.22083291,0,-0.0239264,0,9.101635813,0.139886032,0,0.999999255,0,0.001220736,0,0
1686731155.98086,0,0.189449188,0,-0.102840302,0,9.20036945,0.601267698,0,0.999986234,0,0.005247026,0,0
1686731156.02101,0,0.141998193,0,-0.16650088,0,9.349547768,0.973495584,0,0.999963915,0,0.008495249,0,0
1686731156.05993,0,0.115989318,0,-0.215814283,0,9.430832965,1.261861963,0,0.99993937,0,0.0110116,0,0
1686731156.10092,0,0.10346155,0,-0.258215632,0,9.469423461,1.509834522,0,0.999913201,0,0.013175411,0,0
1686731156.14088,0,0.059869534,0,-0.289260528,0,9.606406018,1.691409682,0,0.999891068,0,0.014759798,0,0
1686731156.18095,0,0.035210077,0,-0.306709821,0,9.683855246,1.79347432,0,0.999877525,0,0.015650377,0,0
1686731156.21998,0,0.003871978,0,-0.313453116,0,9.782741548,1.832918802,0,0.999872079,0,0.015994552,0,0
1686731156.26076,0,-0.013120363,0,-0.310829865,0,9.836559643,1.817574158,0,0.999874212,0,0.015860662,0,0
1686731156.29995,0,-0.021305111,0,-0.303694912,0,9.862665903,1.775839079,0,0.999879922,0,0.015496499,0,0
1686731156.34098,0,-0.041798521,0,-0.290849972,0,9.927861573,1.700706451,0,0.999889868,0,0.014840919,0,0
1686731156.37996,0,-0.053283575,0,-0.271673028,0,9.964731112,1.58854207,0,0.999903915,0,0.013862201,0,0
1686731156.42038,0,-0.063984166,0,-0.248340585,0,9.99918861,1.452080686,0,0.999919714,0,0.012671455,0,0
1686731156.46104,0,-0.069642348,0,-0.221887064,0,10.017716189,1.297375381,0,0.99993591,0,0.011321494,0,0
1686731156.49948,0,-0.072367741,0,-0.19392917,0,10.0269279,1.133882477,0,0.999951045,0,0.00989483,0,0
1686731156.53826,0,-0.073084544,0,-0.165373201,0,10.029718201,0.966901654,0,0.999964402,0,0.008437709,0,0
1686731156.57837,0,-0.073371697,0,-0.136657478,0,10.031068812,0.798994952,0,0.999975692,0,0.00697249,0,0
1686731156.61905,0,-0.069129135,0,-0.108932213,0,10.018000081,0.636886181,0,0.999984555,0,0.005557852,0,0
1686731156.6609,0,-0.067085609,0,-0.082333039,0,10.011797462,0.481366441,0,0.999991177,0,0.004200702,0,0
1686731156.70032,0,-0.066101298,0,-0.056276096,0,10.008869074,0.329020457,0,0.999995878,0,0.002871241,0,0
1686731156.74106,0,-0.056943317,0,-0.032336601,0,9.980017231,0.189056545,0,0.999998639,0,0.001649829,0,0
1686731156.78112,0,-0.051685381,0,-0.011296659,0,9.963437015,0.066046022,0,0.999999834,0,0.00057636,0,0
1686731156.82089,0,-0.042389427,0,0.006900781,0,9.934044709,-0.040345473,0,0.999999938,0,-0.000352081,0,0
1686731156.86018,0,-0.037252307,0,0.022265088,0,9.917776846,-0.130173132,0,0.999999355,0,-0.001135975,0,0
1686731156.89997,0,-0.034777896,0,0.036264716,0,9.909910266,-0.212022442,0,0.999998288,0,-0.001850244,0,0
1686731156.94075,0,-0.024582922,0,0.047682364,0,9.877622025,-0.278776426,0,0.999997041,0,-0.002432781,0,0
1686731156.98011,0,-0.018794363,0,0.055907617,0,9.859273521,-0.326866111,0,0.999995932,0,-0.002852441,0,0
1686731157.02015,0,-0.010749014,0,0.061471359,0,9.833798574,-0.359395154,0,0.999995082,0,-0.003136309,0,0
1686731157.06083,0,-0.00636115,0,0.064615232,0,9.819902703,-0.377776216,0,0.999994566,0,-0.003296713,0,0
1686731157.10094,0,-0.004247635,0,0.066593525,0,9.813205939,-0.389342582,0,0.999994228,0,-0.003397648,0,0
1686731157.14103,0,0.002050691,0,0.066881627,0,9.793286923,-0.391027009,0,0.999994178,0,-0.003412348,0,0
1686731157.18216,0,0.005599319,0,0.065212708,0,9.782076423,-0.381269443,0,0.999994465,0,-0.003327197,0,0
1686731157.22109,0,0.009553714,0,0.062121205,0,9.769591613,-0.363194562,0,0.999994977,0,-0.003169465,0,0
1686731157.2609,0,0.011677365,0,0.057858525,0,9.762902131,-0.338272301,0,0.999995643,0,-0.002951978,0,0
1686731157.30081,0,0.01270027,0,0.053031711,0,9.759694729,-0.310051842,0,0.99999634,0,-0.002705709,0,0
1686731157.3403,0,0.014358515,0,0.047684002,0,9.75447838,-0.278786005,0,0.999997041,0,-0.002432864,0,0
1686731157.38104,0,0.015270901,0,0.041833104,0,9.751619885,-0.244578324,0,0.999997722,0,-0.002134347,0,0
1686731157.42074,0,0.015499778,0,0.035784843,0,9.750920063,-0.209216842,0,0.999998333,0,-0.00182576,0,0
1686731157.46026,0,0.015589487,0,0.029687095,0,9.750656749,-0.17356611,0,0.999998853,0,-0.001514649,0,0
1686731157.5003,0,0.015632697,0,0.023565506,0,9.750536739,-0.137776053,0,0.999999277,0,-0.001202323,0,0
1686731157.54096,0,0.014282393,0,0.017725537,0,9.754819076,-0.103632551,0,0.999999591,0,-0.000904364,0,0
1686731157.58,0,0.013498288,0,0.012317995,0,9.757306924,-0.072017274,0,0.999999803,0,-0.000628469,0,0
1686731157.61998,0,0.011785698,0,0.007404108,0,9.762727555,-0.043288183,0,0.999999929,0,-0.000377761,0,0
1686731157.65998,0,0.010830619,0,0.003016945,0,9.765750111,-0.017638593,0,0.999999988,0,-0.000153926,0,0
1686731157.70103,0,0.010370584,0,-0.00111651,0,9.767205271,0.006527685,0,0.999999998,0,0.000056965,0,0
1686731157.74026,0,0.008112231,0,-0.004692353,0,9.774345749,0.02743388,0,0.999999971,0,0.000239406,0,0
1686731157.78081,0,0.006825834,0,-0.007558748,0,9.778411903,0.044192288,0,0.999999926,0,0.00038565,0,0
1686731157.82108,0,0.004888692,0,-0.009801771,0,9.784535697,0.057306145,0,0.999999875,0,0.00050009,0,0
1686731157.86136,0,0.003827149,0,-0.011459354,0,9.787890794,0.066997222,0,0.999999829,0,0.000584661,0,0
1686731157.901,0,0.003315832,0,-0.012834946,0,9.789506013,0.07503964,0,0.999999786,0,0.000654844,0,0
1686731157.93999,0,0.001578471,0,-0.013755959,0,9.794998782,0.080424354,0,0.999999754,0,0.000701835,0,0
1686731157.98099,0,0.000596233,0,-0.014135269,0,9.798104351,0.082641995,0,0.99999974,0,0.000721187,0,0
1686731158.02011,0,-0.000619923,0,-0.014094814,0,9.801950231,0.082405472,0,0.999999741,0,0.000719123,0,0
1686731158.06088,0,-0.001278167,0,-0.013691337,0,9.804032356,0.080046541,0,0.999999756,0,0.000698538,0,0
1686731158.10119,0,-0.001595226,0,-0.013113004,0,9.805035774,0.076665306,0,0.999999776,0,0.000669031,0,0
1686731158.14089,0,-0.002328837,0,-0.012326267,0,9.807356676,0.072065637,0,0.999999802,0,0.000628891,0,0
1686731158.17854,0,-0.002738841,0,-0.011313412,0,9.808654446,0.066143972,0,0.999999833,0,0.000577215,0,0
1686731158.21791,0,-0.003089898,0,-0.010154207,0,9.809765855,0.059366661,0,0.999999866,0,0.000518072,0,0
1686731158.25781,0,-0.003258993,0,-0.008901745,0,9.810301796,0.052044133,0,0.999999897,0,0.000454171,0,0
1686731158.29772,0,-0.003340441,0,-0.007604365,0,9.810560451,0.044458987,0,0.999999925,0,0.000387978,0,0
1686731158.33782,0,-0.003247355,0,-0.006317605,0,9.810267,0.036935933,0,0.999999948,0,0.000322327,0,0
1686731158.37819,0,-0.003202517,0,-0.005055573,0,9.810125945,0.02955745,0,0.999999967,0,0.000257937,0,0
1686731158.41987,0,-0.002941814,0,-0.003863741,0,9.809302071,0.022589392,0,0.999999981,0,0.00019713,0,0
1686731158.46025,0,-0.00281624,0,-0.002741162,0,9.80890535,0.016026226,0,0.99999999,0,0.000139855,0,0
1686731158.50099,0,-0.002755755,0,-0.001651941,0,9.808714323,0.009658087,0,0.999999996,0,0.000084283,0,0
1686731158.54103,0,-0.002317863,0,-0.000666169,0,9.807329703,0.003894764,0,0.999999999,0,0.000033988,0,0
1686731158.58011,0,-0.002067083,0,0.000181298,0,9.806536689,-0.001059959,0,1,0,-0.00000925,0,0
1686731158.62019,0,-0.001646409,0,0.000898041,0,9.805206363,-0.005250402,0,0.999999999,0,-0.000045818,0,0
1686731158.6609,0,-0.00141454,0,0.001486908,0,9.804473057,-0.00869322,0,0.999999997,0,-0.000075863,0,0
1686731158.70032,0,-0.001302855,0,0.002014181,0,9.804119784,-0.011775927,0,0.999999995,0,-0.000102764,0,0
1686731158.74098,0,-0.000867776,0,0.002430278,0,9.802743847,-0.014208638,0,0.999999992,0,-0.000123994,0,0
1686731158.78019,0,-0.00062103,0,0.002710294,0,9.801963495,-0.015845756,0,0.99999999,0,-0.00013828,0,0
1686731158.82086,0,-0.000288311,0,0.002879045,0,9.800911296,-0.01683236,0,0.999999989,0,-0.00014689,0,0
1686731158.86008,0,-0.000107194,0,0.00294791,0,9.800338535,-0.017234981,0,0.999999989,0,-0.000150404,0,0
1686731158.90092,0,-0.000019955,0,0.002968663,0,9.800062655,-0.017356313,0,0.999999989,0,-0.000151462,0,0
1686731158.9404,0,0.000225438,0,0.002922766,0,9.799286667,-0.017087976,0,0.999999989,0,-0.000149121,0,0
1686731158.98019,0,0.000363468,0,0.002800745,0,9.798850212,-0.01637458,0,0.99999999,0,-0.000142895,0,0
1686731159.01971,0,0.000508997,0,0.00262516,0,9.798390058,-0.015348022,0,0.999999991,0,-0.000133937,0,0
1686731159.06011,0,0.000586802,0,0.002406666,0,9.798144073,-0.014070594,0,0.999999992,0,-0.000122789,0,0
1686731159.10104,0,0.000624279,0,0.002167504,0,9.798025617,-0.012672328,0,0.999999994,0,-0.000110587,0,0
1686731159.14112,0,0.000670079,0,0.001912454,0,9.797880836,-0.011181177,0,0.999999995,0,-0.000097574,0,0
1686731159.18117,0,0.000694846,0,0.001643745,0,9.797802566,-0.009610169,0,0.999999996,0,-0.000083865,0,0
1686731159.21942,0,0.000685096,0,0.001373092,0,9.797833441,-0.008027792,0,0.999999998,0,-0.000070056,0,0
1686731159.25923,0,0.000678285,0,0.001106195,0,9.797855011,-0.006467375,0,0.999999998,0,-0.000056438,0,0
1686731159.29977,0,0.000675005,0,0.000841106,0,9.797865411,-0.004917536,0,0.999999999,0,-0.000042914,0,0
1686731159.3392,0,0.000602349,0,0.000592084,0,9.798095188,-0.003461624,0,1,0,-0.000030208,0,0
1686731159.37881,0,0.000560422,0,0.000366184,0,9.798227784,-0.002140899,0,1,0,-0.000018683,0,0
1686731159.41888,0,0.000471972,0,0.000168061,0,9.798507493,-0.000982572,0,1,0,-0.000008575,0,0
1686731159.45936,0,0.000429368,0,-0.000006566,0,9.79864222,0.000038386,0,1,0,0.000000335,0,0
1686731159.49945,0,0.000408847,0,-0.000169875,0,9.798707112,0.000993176,0,1,0,0.000008667,0,0
1686731159.53942,0,0.000310457,0,-0.000308813,0,9.799018245,0.001805479,0,1,0,0.000015756,0,0
1686731159.57915,0,0.000254435,0,-0.000416855,0,9.799195398,0.002437147,0,1,0,0.000021268,0,0
1686731159.61871,0,0.000166877,0,-0.000495249,0,9.799472278,0.002895475,0,1,0,0.000025268,0,0
1686731159.6593,0,0.000124702,0,-0.000550383,0,9.799605642,0.003217818,0,1,0,0.000028081,0,0
1686731159.69941,0,0.000104388,0,-0.000594314,0,9.799669878,0.003474661,0,1,0,0.000030322,0,0
1686731159.73888,0,0.000029475,0,-0.000616972,0,9.799906773,0.00360713,0,1,0,0.000031478,0,0
1686731159.77941,0,-0.000006609,0,-0.000619729,0,9.800020879,0.003623253,0,1,0,0.000031619,0,0
1686731159.82092,0,-0.000054445,0,-0.000605477,0,9.80017215,0.003539928,0,1,0,0.000030892,0,0
1686731159.86008,0,-0.000077486,0,-0.000578518,0,9.800245015,0.00338231,0,1,0,0.000029516,0,0
1686731159.90024,0,-0.000088584,0,-0.000545438,0,9.800280112,0.003188908,0,1,0,0.000027828,0,0
1686731159.93996,0,-0.000113202,0,-0.00050529,0,9.800357963,0.002954182,0,1,0,0.00002578,0,0
1686731159.98013,0,-0.000126939,0,-0.000457566,0,9.800401406,0.002675163,0,1,0,0.000023345,0,0
1686731160.02018,0,-0.000136634,0,-0.000405535,0,9.800432066,0.002370962,0,1,0,0.000020691,0,0
1686731160.06097,0,-0.000141604,0,-0.000350763,0,9.800447785,0.002050737,0,1,0,0.000017896,0,0
1686731160.10218,0,-0.000143998,0,-0.00029467,0,9.800455357,0.001722792,0,1,0,0.000015034,0,0
1686731160.14001,0,-0.000137503,0,-0.000239577,0,9.800434819,0.001400689,0,1,0,0.000012223,0,0
1686731160.181,0,-0.000133628,0,-0.000186621,0,9.800422568,0.001091078,0,1,0,0.000009521,0,0
1686731160.22044,0,-0.000121475,0,-0.000136892,0,9.800384136,0.000800342,0,1,0,0.000006984,0,0
1686731160.26021,0,-0.000114617,0,-0.000090946,0,9.800362452,0.000531716,0,1,0,0.00000464,0,0
1686731160.30062,0,-0.000111315,0,-0.000046821,0,9.800352007,0.00027374,0,1,0,0.000002389,0,0
1686731160.34023,0,-0.000091746,0,-0.000007417,0,9.800290127,0.000043362,0,1,0,0.000000378,0,0
1686731160.38027,0,-0.000080568,0,0.000025823,0,9.800254778,-0.000150973,0,1,0,-0.000001317,0,0
1686731160.41848,0,-0.000062561,0,0.000053394,0,9.800197834,-0.00031217,0,1,0,-0.000002724,0,0
1686731160.4593,0,-0.000052656,0,0.000075504,0,9.800166512,-0.000441432,0,1,0,-0.000003852,0,0
1686731160.50094,0,-0.000047885,0,0.000094982,0,9.800151426,-0.000555311,0,1,0,-0.000004846,0,0
1686731160.54009,0,-0.000030115,0,0.000109885,0,9.80009523,-0.000642442,0,1,0,-0.000005606,0,0
1686731160.58018,0,-0.000020046,0,0.000119235,0,9.800063391,-0.00069711,0,1,0,-0.000006083,0,0
1686731160.62131,0,-0.000006797,0,0.000124116,0,9.800021494,-0.000725643,0,1,0,-0.000006332,0,0
1686731160.66089,0,0.000000403,0,0.000125025,0,9.799998724,-0.000730958,0,1,0,-0.000006379,0,0
1686731160.70098,0,0.000003872,0,0.000124021,0,9.799987756,-0.000725091,0,1,0,-0.000006328,0,0
1686731160.74097,0,0.000013164,0,0.000120467,0,9.799958369,-0.00070431,0,1,0,-0.000006146,0,0
1686731160.78131,0,0.000018384,0,0.000114034,0,9.799941865,-0.0006667,0,1,0,-0.000005818,0,0
1686731160.82024,0,0.000023615,0,0.000105634,0,9.799925323,-0.000617589,0,1,0,-0.000005389,0,0
1686731160.86109,0,0.000026399,0,0.000095698,0,9.799916518,-0.000559499,0,1,0,-0.000004883,0,0
1686731160.90199,0,0.000027741,0,0.000085022,0,9.799912276,-0.000497085,0,1,0,-0.000004338,0,0
1686731160.94037,0,0.000028865,0,0.000073889,0,9.799908722,-0.00043199,0,1,0,-0.00000377,0,0
1686731160.98014,0,0.000029453,0,0.00006243,0,9.799906863,-0.000364999,0,1,0,-0.000003185,0,0
1686731161.02022,0,0.000028481,0,0.000051084,0,9.799909935,-0.000298663,0,1,0,-0.000002606,0,0
1686731161.06047,0,0.000027891,0,0.000040063,0,9.799911802,-0.000234231,0,1,0,-0.000002044,0,0
1686731161.101,0,0.000027606,0,0.0000292,0,9.799912701,-0.000170716,0,1,0,-0.00000149,0,0
1686731161.14025,0,0.000024214,0,0.000019107,0,9.799923429,-0.00011171,0,1,0,-0.000000975,0,0
1686731161.18109,0,0.000022263,0,0.000010091,0,9.7999296,-0.000058997,0,1,0,-0.000000515,0,0
1686731161.22021,0,0.000018645,0,0.000002166,0,9.799941039,-0.000012662,0,1,0,-0.00000011,0,0
1686731161.26111,0,0.000016641,0,-0.000004655,0,9.799947375,0.000027214,0,1,0,0.000000237,0,0
1686731161.30102,0,0.000015676,0,-0.000010943,0,9.799950427,0.000063978,0,1,0,0.000000558,0,0
1686731161.34009,0,0.00001151,0,-0.000016183,0,9.799963602,0.000094617,0,1,0,0.000000826,0,0
1686731161.38015,0,0.000009142,0,-0.000020118,0,9.799971089,0.000117621,0,1,0,0.000001026,0,0
1686731161.42105,0,0.000005772,0,-0.000022947,0,9.799981748,0.000134161,0,1,0,0.000001171,0,0
1686731161.46007,0,0.000003931,0,-0.000024761,0,9.79998757,0.000144765,0,1,0,0.000001263,0,0
1686731161.50054,0,0.000003044,0,-0.000026086,0,9.799990374,0.00015251,0,1,0,0.000001331,0,0
1686731161.54031,0,0.000000285,0,-0.000026676,0,9.799999098,0.000155964,0,1,0,0.000001361,0,0
1686731161.58026,0,-0.000001271,0,-0.000026409,0,9.800004018,0.0001544,0,1,0,0.000001347,0,0
1686731161.62039,0,-0.000003071,0,-0.000025503,0,9.800009712,0.000149106,0,1,0,0.000001301,0,0
1686731161.66014,0,-0.000004041,0,-0.000024063,0,9.800012778,0.000140685,0,1,0,0.000001228,0,0
1686731161.6999,0,-0.000004508,0,-0.000022365,0,9.800014255,0.000130758,0,1,0,0.000001141,0,0
1686731161.74136,0,-0.000005386,0,-0.000020404,0,9.800017031,0.00011929,0,1,0,0.000001041,0,0
1686731161.77773,0,-0.000005872,0,-0.000018174,0,9.800018569,0.000106254,0,1,0,0.000000927,0,0
1686731161.81784,0,-0.000006125,0,-0.000015811,0,9.800019367,0.000092437,0,1,0,0.000000807,0,0
1686731161.85893,0,-0.000006246,0,-0.00001338,0,9.800019752,0.000078227,0,1,0,0.000000683,0,0
1686731161.9011,0,-0.000006305,0,-0.000010917,0,9.800019937,0.000063828,0,1,0,0.000000557,0,0
1686731161.94109,0,-0.000005875,0,-0.000008537,0,9.800018579,0.000049911,0,1,0,0.000000436,0,0
1686731161.98017,0,-0.000005624,0,-0.000006295,0,9.800017784,0.000036804,0,1,0,0.000000321,0,0
1686731162.02112,0,-0.000005001,0,-0.000004227,0,9.800015813,0.000024716,0,1,0,0.000000216,0,0
1686731162.06103,0,-0.000004652,0,-0.000002352,0,9.800014709,0.000013753,0,1,0,0.00000012,0,0
1686731162.10106,0,-0.000004483,0,-0.00000057,0,9.800014178,0.000003332,0,1,0,0.000000029,0,0
1686731162.14032,0,-0.000003593,0,0.000000995,0,9.800011361,-0.000005816,0,1,0,-0.000000051,0,0
1686731162.18215,0,-0.000003085,0,0.000002279,0,9.800009755,-0.000013326,0,1,0,-0.000000116,0,0
1686731162.21842,0,-0.000002298,0,0.000003313,0,9.800007266,-0.000019369,0,1,0,-0.000000169,0,0
1686731162.25824,0,-0.000001866,0,0.000004108,0,9.8000059,-0.000024019,0,1,0,-0.00000021,0,0
1686731162.3004,0,-0.000001658,0,0.000004789,0,9.800005242,-0.000027998,0,1,0,-0.000000244,0,0
1686731162.34021,0,-0.000000921,0,0.000005278,0,9.800002914,-0.00003086,0,1,0,-0.000000269,0,0
1686731162.38035,0,-0.000000505,0,0.000005538,0,9.800001597,-0.000032378,0,1,0,-0.000000283,0,0
1686731162.42044,0,0.000000025,0,0.000005617,0,9.79999992,-0.000032837,0,1,0,-0.000000287,0,0
1686731162.46037,0,0.000000313,0,0.000005537,0,9.799999011,-0.00003237,0,1,0,-0.000000282,0,0
1686731162.5012,0,0.000000451,0,0.00000538,0,9.799998573,-0.000031456,0,1,0,-0.000000275,0,0
1686731162.54098,0,0.000000795,0,0.000005128,0,9.799997487,-0.000029981,0,1,0,-0.000000262,0,0
1686731162.57987,0,0.000000987,0,0.00000477,0,9.799996879,-0.000027885,0,1,0,-0.000000243,0,0
1686731162.62044,0,0.000001162,0,0.000004342,0,9.799996324,-0.000025388,0,1,0,-0.000000222,0,0
1686731162.66122,0,0.000001255,0,0.000003864,0,9.799996031,-0.000022592,0,1,0,-0.000000197,0,0
1686731162.70151,0,0.0000013,0,0.000003361,0,9.79999589,-0.000019652,0,1,0,-0.000000171,0,0
1686731162.74121,0,0.000001302,0,0.000002851,0,9.799995884,-0.000016667,0,1,0,-0.000000145,0,0
1686731162.78129,0,0.000001301,0,0.000002341,0,9.799995887,-0.000013686,0,1,0,-0.000000119,0,0
1686731162.82011,0,0.000001225,0,0.000001847,0,9.799996126,-0.000010799,0,1,0,-0.000000094,0,0
